danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre,song_name,Unnamed: 0,title
0.727,0.7759999999999999,8,-5.872000000000001,1,0.191,0.353,0.0,0.126,0.311,156.014,audio_features,7yWvQcrVxBdd4yvAeA0w9x,spotify:track:7yWvQcrVxBdd4yvAeA0w9x,https://api.spotify.com/v1/tracks/7yWvQcrVxBdd4yvAeA0w9x,https://api.spotify.com/v1/audio-analysis/7yWvQcrVxBdd4yvAeA0w9x,135523,4,Dark Trap,Einsamer Wolf,,
0.763,0.8859999999999999,7,-2.051,1,0.0702,0.0123,6.37e-05,0.332,0.265,160.08,audio_features,3rDmEFLc9lxFggzTBIF3vg,spotify:track:3rDmEFLc9lxFggzTBIF3vg,https://api.spotify.com/v1/tracks/3rDmEFLc9lxFggzTBIF3vg,https://api.spotify.com/v1/audio-analysis/3rDmEFLc9lxFggzTBIF3vg,126000,4,Dark Trap,Death Wish,,
0.428,0.539,8,-10.031,0,0.0434,0.204,1.0300000000000001e-05,0.102,0.332,150.192,audio_features,0CQhuti0VBqh9cDmcoykz6,spotify:track:0CQhuti0VBqh9cDmcoykz6,https://api.spotify.com/v1/tracks/0CQhuti0VBqh9cDmcoykz6,https://api.spotify.com/v1/audio-analysis/0CQhuti0VBqh9cDmcoykz6,92826,4,Dark Trap,Demons in My Dreams,,
0.466,0.0987,9,-23.035,1,0.038,0.764,0.679,0.13,0.17600000000000002,131.814,audio_features,38gG7Am9T2d4x347h1tOfk,spotify:track:38gG7Am9T2d4x347h1tOfk,https://api.spotify.com/v1/tracks/38gG7Am9T2d4x347h1tOfk,https://api.spotify.com/v1/audio-analysis/38gG7Am9T2d4x347h1tOfk,116808,4,Dark Trap,SadlyThatsJustTheWayThingsAre,,
0.59,0.922,1,-3.158,1,0.413,0.0577,0.0,0.381,0.715,130.10399999999998,audio_features,0fyvuVe5Yw800bpAXTErET,spotify:track:0fyvuVe5Yw800bpAXTErET,https://api.spotify.com/v1/tracks/0fyvuVe5Yw800bpAXTErET,https://api.spotify.com/v1/audio-analysis/0fyvuVe5Yw800bpAXTErET,90776,4,Dark Trap,No Mercy,,
0.625,0.589,2,-8.192,1,0.0666,0.155,8.88e-06,0.105,0.6409999999999999,163.922,audio_features,0kME4SAD7WL0Jh0rKEPeVY,spotify:track:0kME4SAD7WL0Jh0rKEPeVY,https://api.spotify.com/v1/tracks/0kME4SAD7WL0Jh0rKEPeVY,https://api.spotify.com/v1/audio-analysis/0kME4SAD7WL0Jh0rKEPeVY,240185,4,Dark Trap,Tarlo,,
0.863,0.5870000000000001,2,-7.455,1,0.295,0.209,0.0,0.0832,0.7490000000000001,186.58,audio_features,0Sd0kdgU6HrIclxYjuV99j,spotify:track:0Sd0kdgU6HrIclxYjuV99j,https://api.spotify.com/v1/tracks/0Sd0kdgU6HrIclxYjuV99j,https://api.spotify.com/v1/audio-analysis/0Sd0kdgU6HrIclxYjuV99j,95484,4,Dark Trap,Break Shit,,
0.8290000000000001,0.317,1,-13.95,1,0.273,0.0878,0.0157,0.31,0.17800000000000002,210.054,audio_features,6OaHvJY8B6hZf5onw9DkNy,spotify:track:6OaHvJY8B6hZf5onw9DkNy,https://api.spotify.com/v1/tracks/6OaHvJY8B6hZf5onw9DkNy,https://api.spotify.com/v1/audio-analysis/6OaHvJY8B6hZf5onw9DkNy,109899,4,Dark Trap,Macho!,,
0.772,0.335,1,-15.95,1,0.41,0.0509,0.0,0.0922,0.391,142.011,audio_features,3yijt4jeaukAT9FAnXdt1v,spotify:track:3yijt4jeaukAT9FAnXdt1v,https://api.spotify.com/v1/tracks/3yijt4jeaukAT9FAnXdt1v,https://api.spotify.com/v1/audio-analysis/3yijt4jeaukAT9FAnXdt1v,150069,4,Dark Trap,AKIRA - Radio Edit,,
0.565,0.467,7,-14.02,1,0.198,0.0017800000000000001,0.0,0.5529999999999999,0.32899999999999996,160.039,audio_features,749fPXJ0nt4V3PGrvmmbac,spotify:track:749fPXJ0nt4V3PGrvmmbac,https://api.spotify.com/v1/tracks/749fPXJ0nt4V3PGrvmmbac,https://api.spotify.com/v1/audio-analysis/749fPXJ0nt4V3PGrvmmbac,89279,4,Dark Trap,Don't Test Me,,
0.8859999999999999,0.65,11,-6.8020000000000005,0,0.436,0.56,0.0,0.127,0.517,134.039,audio_features,3WZteO96QLgU9CEZBwIcNW,spotify:track:3WZteO96QLgU9CEZBwIcNW,https://api.spotify.com/v1/tracks/3WZteO96QLgU9CEZBwIcNW,https://api.spotify.com/v1/audio-analysis/3WZteO96QLgU9CEZBwIcNW,87874,4,Dark Trap,Incredible (feat. ZillaKami and $NOT),,
0.758,0.8540000000000001,0,-4.604,1,0.556,0.415,0.0,0.154,0.48100000000000004,152.049,audio_features,43lZQAILY7jOvMiwBkOcZ7,spotify:track:43lZQAILY7jOvMiwBkOcZ7,https://api.spotify.com/v1/tracks/43lZQAILY7jOvMiwBkOcZ7,https://api.spotify.com/v1/audio-analysis/43lZQAILY7jOvMiwBkOcZ7,149641,4,Dark Trap,Laced (feat. Fenix Flexin),,
0.755,0.41,8,-13.187999999999999,1,0.0376,0.332,5.3e-05,0.114,0.0919,200.04,audio_features,5DNr18eJapgOnVArstUpOD,spotify:track:5DNr18eJapgOnVArstUpOD,https://api.spotify.com/v1/tracks/5DNr18eJapgOnVArstUpOD,https://api.spotify.com/v1/audio-analysis/5DNr18eJapgOnVArstUpOD,212112,4,Dark Trap,Still Cold,,
0.7490000000000001,0.655,8,-7.189,1,0.151,0.0411,0.39299999999999996,0.08,0.307,160.02100000000002,audio_features,0MEBOwQBMoF6HscO5TydFC,spotify:track:0MEBOwQBMoF6HscO5TydFC,https://api.spotify.com/v1/tracks/0MEBOwQBMoF6HscO5TydFC,https://api.spotify.com/v1/audio-analysis/0MEBOwQBMoF6HscO5TydFC,102750,4,Dark Trap,Florida’s Finest,,
0.652,0.8640000000000001,5,-5.93,0,0.47,0.00236,0.0,0.32,0.43,180.00099999999998,audio_features,1vuZVJZ2lENkoV2B0paFrD,spotify:track:1vuZVJZ2lENkoV2B0paFrD,https://api.spotify.com/v1/tracks/1vuZVJZ2lENkoV2B0paFrD,https://api.spotify.com/v1/audio-analysis/1vuZVJZ2lENkoV2B0paFrD,117681,4,Dark Trap,Hate Me,,
0.677,0.7929999999999999,6,-5.972,0,0.0734,0.5579999999999999,1.18e-05,0.105,0.941,150.05200000000002,audio_features,3HD9BE49dhRLZxFIzoRJg0,spotify:track:3HD9BE49dhRLZxFIzoRJg0,https://api.spotify.com/v1/tracks/3HD9BE49dhRLZxFIzoRJg0,https://api.spotify.com/v1/audio-analysis/3HD9BE49dhRLZxFIzoRJg0,144000,4,Dark Trap,Scargazer,,
0.735,0.525,6,-2.9389999999999996,0,0.0441,0.653,0.9179999999999999,0.10099999999999999,0.369,160.14700000000002,audio_features,7pdF27mSDuPWhppnHAmWHa,spotify:track:7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/tracks/7pdF27mSDuPWhppnHAmWHa,https://api.spotify.com/v1/audio-analysis/7pdF27mSDuPWhppnHAmWHa,157777,4,Dark Trap,whoa (mind in awe),,
0.851,0.575,0,-7.377999999999999,1,0.21600000000000003,0.159,1.09e-06,0.084,0.759,189.99599999999998,audio_features,3AcafC5OfWa0kEEUbIKHnI,spotify:track:3AcafC5OfWa0kEEUbIKHnI,https://api.spotify.com/v1/tracks/3AcafC5OfWa0kEEUbIKHnI,https://api.spotify.com/v1/audio-analysis/3AcafC5OfWa0kEEUbIKHnI,183824,4,Dark Trap,Hot,,
0.743,0.6890000000000001,9,-5.18,1,0.0451,0.222,0.000545,0.0969,0.157,150.011,audio_features,218n9BlpCOtBipd28jUmzG,spotify:track:218n9BlpCOtBipd28jUmzG,https://api.spotify.com/v1/tracks/218n9BlpCOtBipd28jUmzG,https://api.spotify.com/v1/audio-analysis/218n9BlpCOtBipd28jUmzG,164800,4,Dark Trap,Mistakes,,
0.467,0.889,6,-3.71,1,0.14800000000000002,5.8599999999999995e-05,0.182,0.26,0.318,129.878,audio_features,0Oe06Yq0wa0pe2GnOzSvxa,spotify:track:0Oe06Yq0wa0pe2GnOzSvxa,https://api.spotify.com/v1/tracks/0Oe06Yq0wa0pe2GnOzSvxa,https://api.spotify.com/v1/audio-analysis/0Oe06Yq0wa0pe2GnOzSvxa,154466,4,Dark Trap,D.F.W.N.B,,
0.664,0.355,7,-16.636,0,0.41600000000000004,0.301,3.34e-05,0.0913,0.152,150.018,audio_features,0tpRBp46DcBX982ujIzdBB,spotify:track:0tpRBp46DcBX982ujIzdBB,https://api.spotify.com/v1/tracks/0tpRBp46DcBX982ujIzdBB,https://api.spotify.com/v1/audio-analysis/0tpRBp46DcBX982ujIzdBB,167662,4,Dark Trap,"go to sleep, it's 4am",,
0.475,0.53,7,-11.078,0,0.0424,0.078,0.40700000000000003,0.0986,0.0739,145.10299999999998,audio_features,0lMuN73Z5kGE9htmFLviTN,spotify:track:0lMuN73Z5kGE9htmFLviTN,https://api.spotify.com/v1/tracks/0lMuN73Z5kGE9htmFLviTN,https://api.spotify.com/v1/audio-analysis/0lMuN73Z5kGE9htmFLviTN,185397,4,Dark Trap,LUV DNT DIE,,
0.684,0.45899999999999996,0,-11.39,0,0.0576,0.11800000000000001,0.0334,0.252,0.325,169.998,audio_features,23Nc9i2BqXWJbWZpo1MX8P,spotify:track:23Nc9i2BqXWJbWZpo1MX8P,https://api.spotify.com/v1/tracks/23Nc9i2BqXWJbWZpo1MX8P,https://api.spotify.com/v1/audio-analysis/23Nc9i2BqXWJbWZpo1MX8P,147205,4,Dark Trap,Godspeed,,
0.579,0.698,2,-5.7010000000000005,1,0.0827,0.107,0.0,0.174,0.302,165.071,audio_features,0qy1xNhQvnRhEpvKxdXYUR,spotify:track:0qy1xNhQvnRhEpvKxdXYUR,https://api.spotify.com/v1/tracks/0qy1xNhQvnRhEpvKxdXYUR,https://api.spotify.com/v1/audio-analysis/0qy1xNhQvnRhEpvKxdXYUR,200213,4,Dark Trap,Nightmares (feat. Lil Skies),,
0.413,0.838,3,-5.362,0,0.22,0.162,0.0,0.395,0.265,178.09599999999998,audio_features,60Y7Xnr9zGiwdU6cJhgTo0,spotify:track:60Y7Xnr9zGiwdU6cJhgTo0,https://api.spotify.com/v1/tracks/60Y7Xnr9zGiwdU6cJhgTo0,https://api.spotify.com/v1/audio-analysis/60Y7Xnr9zGiwdU6cJhgTo0,102472,4,Dark Trap,BORN OUT THE PIT,,
0.659,0.62,7,-8.617,0,0.358,0.526,3.84e-05,0.111,0.627,163.858,audio_features,59zncIhxSaZdqnOaU0z2cM,spotify:track:59zncIhxSaZdqnOaU0z2cM,https://api.spotify.com/v1/tracks/59zncIhxSaZdqnOaU0z2cM,https://api.spotify.com/v1/audio-analysis/59zncIhxSaZdqnOaU0z2cM,136499,4,Dark Trap,Billy Boy,,
0.72,0.672,1,-7.862,1,0.0619,0.00923,0.000545,0.14300000000000002,0.0785,179.921,audio_features,4f0cLDKr5BucgmYTStsQaZ,spotify:track:4f0cLDKr5BucgmYTStsQaZ,https://api.spotify.com/v1/tracks/4f0cLDKr5BucgmYTStsQaZ,https://api.spotify.com/v1/audio-analysis/4f0cLDKr5BucgmYTStsQaZ,150408,4,Dark Trap,1 fEeL LiKE sOCrAtEs,,
0.608,0.696,10,-9.384,0,0.42200000000000004,0.27399999999999997,0.59,0.0839,0.0388,169.44,audio_features,0YjUHZIwpT3QxoPvrMZJ1e,spotify:track:0YjUHZIwpT3QxoPvrMZJ1e,https://api.spotify.com/v1/tracks/0YjUHZIwpT3QxoPvrMZJ1e,https://api.spotify.com/v1/audio-analysis/0YjUHZIwpT3QxoPvrMZJ1e,136544,4,Dark Trap,commit murder,,
0.647,0.8759999999999999,1,-5.494,1,0.188,0.0891,0.0,0.11800000000000001,0.175,125.99,audio_features,4Tg3WFUjMqJB1GqfWIsrRy,spotify:track:4Tg3WFUjMqJB1GqfWIsrRy,https://api.spotify.com/v1/tracks/4Tg3WFUjMqJB1GqfWIsrRy,https://api.spotify.com/v1/audio-analysis/4Tg3WFUjMqJB1GqfWIsrRy,325240,4,Dark Trap,Reaper Life,,
0.715,0.735,6,-5.367999999999999,0,0.239,0.12300000000000001,0.00307,0.14,0.35100000000000003,180.02,audio_features,0v5s4yEtsjPOe05QiSd0oV,spotify:track:0v5s4yEtsjPOe05QiSd0oV,https://api.spotify.com/v1/tracks/0v5s4yEtsjPOe05QiSd0oV,https://api.spotify.com/v1/audio-analysis/0v5s4yEtsjPOe05QiSd0oV,205207,4,Dark Trap,BitchYouGotMeFuckedUp,,
0.81,0.314,5,-16.828,0,0.374,0.344,0.0,0.0872,0.43200000000000005,184.91400000000002,audio_features,2cN4kjCHEbjBzm4OHYZaFI,spotify:track:2cN4kjCHEbjBzm4OHYZaFI,https://api.spotify.com/v1/tracks/2cN4kjCHEbjBzm4OHYZaFI,https://api.spotify.com/v1/audio-analysis/2cN4kjCHEbjBzm4OHYZaFI,129405,4,Dark Trap,Flavors,,
0.716,0.536,9,-6.032,1,0.235,0.0819,2.44e-06,0.0951,0.191,132.441,audio_features,2HUcGMBRYowGZ5qyTRTubM,spotify:track:2HUcGMBRYowGZ5qyTRTubM,https://api.spotify.com/v1/tracks/2HUcGMBRYowGZ5qyTRTubM,https://api.spotify.com/v1/audio-analysis/2HUcGMBRYowGZ5qyTRTubM,167184,4,Dark Trap,Built to Destroy,,
0.78,0.433,1,-10.972000000000001,1,0.263,0.006379999999999999,2.26e-06,0.175,0.434,196.114,audio_features,5KnorNeZ8tSEJgXTkrH4zS,spotify:track:5KnorNeZ8tSEJgXTkrH4zS,https://api.spotify.com/v1/tracks/5KnorNeZ8tSEJgXTkrH4zS,https://api.spotify.com/v1/audio-analysis/5KnorNeZ8tSEJgXTkrH4zS,107762,4,Dark Trap,111,,
0.364,0.826,4,-4.282,0,0.0727,0.0241,0.0064,0.0914,0.113,120.1,audio_features,2aPNTB8z6H2ueYtkFRhsRZ,spotify:track:2aPNTB8z6H2ueYtkFRhsRZ,https://api.spotify.com/v1/tracks/2aPNTB8z6H2ueYtkFRhsRZ,https://api.spotify.com/v1/audio-analysis/2aPNTB8z6H2ueYtkFRhsRZ,165995,4,Dark Trap,INeed$,,
0.852,0.344,2,-11.13,1,0.223,0.718,0.0013599999999999999,0.0487,0.354,149.974,audio_features,3oWRlVyOfJwk7E1QQlLe64,spotify:track:3oWRlVyOfJwk7E1QQlLe64,https://api.spotify.com/v1/tracks/3oWRlVyOfJwk7E1QQlLe64,https://api.spotify.com/v1/audio-analysis/3oWRlVyOfJwk7E1QQlLe64,243200,4,Dark Trap,Talk,,
0.792,0.851,2,-13.909,1,0.217,0.213,0.0667,0.35600000000000004,0.26899999999999996,117.95200000000001,audio_features,5Pll84fnSheofah0CIO2jN,spotify:track:5Pll84fnSheofah0CIO2jN,https://api.spotify.com/v1/tracks/5Pll84fnSheofah0CIO2jN,https://api.spotify.com/v1/audio-analysis/5Pll84fnSheofah0CIO2jN,148098,4,Dark Trap,Fuk U,,
0.647,0.405,8,-11.005999999999998,1,0.0411,0.41100000000000003,0.797,0.111,0.153,126.97399999999999,audio_features,5puqZ2iX6i8Pc5pflrL1zo,spotify:track:5puqZ2iX6i8Pc5pflrL1zo,https://api.spotify.com/v1/tracks/5puqZ2iX6i8Pc5pflrL1zo,https://api.spotify.com/v1/audio-analysis/5puqZ2iX6i8Pc5pflrL1zo,128504,4,Dark Trap,Hypothermia,,
0.847,0.486,4,-10.255,1,0.079,0.139,0.0,0.667,0.833,207.95,audio_features,3A0AJOUnY9PbuDCZBuNC7s,spotify:track:3A0AJOUnY9PbuDCZBuNC7s,https://api.spotify.com/v1/tracks/3A0AJOUnY9PbuDCZBuNC7s,https://api.spotify.com/v1/audio-analysis/3A0AJOUnY9PbuDCZBuNC7s,163892,4,Dark Trap,anakin ur breaking my heart ).:,,
0.745,0.664,11,-5.476,0,0.235,0.322,0.0,0.851,0.526,121.083,audio_features,2TfoabXa0CbEwcqpxOn9z3,spotify:track:2TfoabXa0CbEwcqpxOn9z3,https://api.spotify.com/v1/tracks/2TfoabXa0CbEwcqpxOn9z3,https://api.spotify.com/v1/audio-analysis/2TfoabXa0CbEwcqpxOn9z3,150703,5,Dark Trap,Sad Nibba Hours,,
0.63,0.63,9,-6.211,1,0.0395,0.0131,0.0,0.142,0.163,161.024,audio_features,5ls62WNKHUUrdF3r1cv83T,spotify:track:5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/tracks/5ls62WNKHUUrdF3r1cv83T,https://api.spotify.com/v1/audio-analysis/5ls62WNKHUUrdF3r1cv83T,131213,4,Dark Trap,emotions,,
0.823,0.331,7,-13.02,0,0.268,0.682,0.0,0.0938,0.342,112.779,audio_features,1jvOu710Im7VGGmTZYRMhv,spotify:track:1jvOu710Im7VGGmTZYRMhv,https://api.spotify.com/v1/tracks/1jvOu710Im7VGGmTZYRMhv,https://api.spotify.com/v1/audio-analysis/1jvOu710Im7VGGmTZYRMhv,169972,4,Dark Trap,Hold Me Down,,
0.738,0.765,6,-8.175,0,0.0611,0.0674,0.0037799999999999995,0.099,0.574,170.018,audio_features,0Wt9QfrJs69EirpEmvXGbx,spotify:track:0Wt9QfrJs69EirpEmvXGbx,https://api.spotify.com/v1/tracks/0Wt9QfrJs69EirpEmvXGbx,https://api.spotify.com/v1/audio-analysis/0Wt9QfrJs69EirpEmvXGbx,167937,4,Dark Trap,Susano III,,
0.636,0.382,0,-12.349,0,0.214,0.121,4.31e-05,0.12300000000000001,0.193,161.981,audio_features,7B1EriJkgqHE0ZzjmlcuCW,spotify:track:7B1EriJkgqHE0ZzjmlcuCW,https://api.spotify.com/v1/tracks/7B1EriJkgqHE0ZzjmlcuCW,https://api.spotify.com/v1/audio-analysis/7B1EriJkgqHE0ZzjmlcuCW,176354,4,Dark Trap,nothing lasts forever,,
0.5,0.655,7,-8.806000000000001,1,0.0402,0.264,0.0,0.12,0.098,125.984,audio_features,5yJDsbkX3TH4hTnezRWVCG,spotify:track:5yJDsbkX3TH4hTnezRWVCG,https://api.spotify.com/v1/tracks/5yJDsbkX3TH4hTnezRWVCG,https://api.spotify.com/v1/audio-analysis/5yJDsbkX3TH4hTnezRWVCG,158110,4,Dark Trap,pieces,,
0.521,0.7659999999999999,3,-4.6930000000000005,1,0.0409,0.00835,0.0,0.155,0.196,149.974,audio_features,1tlrTC3x7viJ1U30oOFGdF,spotify:track:1tlrTC3x7viJ1U30oOFGdF,https://api.spotify.com/v1/tracks/1tlrTC3x7viJ1U30oOFGdF,https://api.spotify.com/v1/audio-analysis/1tlrTC3x7viJ1U30oOFGdF,154815,4,Dark Trap,Better Off (Dying),,
0.265,0.8270000000000001,7,-4.6610000000000005,1,0.10400000000000001,0.0434,0.0,0.11699999999999999,0.131,164.06400000000002,audio_features,3F42FHouOY59SnSsyD2TAX,spotify:track:3F42FHouOY59SnSsyD2TAX,https://api.spotify.com/v1/tracks/3F42FHouOY59SnSsyD2TAX,https://api.spotify.com/v1/audio-analysis/3F42FHouOY59SnSsyD2TAX,224053,4,Dark Trap,U Said,,
0.368,0.7959999999999999,1,-4.923,0,0.0823,0.0157,0.0,0.0694,0.18100000000000002,170.033,audio_features,7Hr2XoaGpIMKbNXCZDZ3le,spotify:track:7Hr2XoaGpIMKbNXCZDZ3le,https://api.spotify.com/v1/tracks/7Hr2XoaGpIMKbNXCZDZ3le,https://api.spotify.com/v1/audio-analysis/7Hr2XoaGpIMKbNXCZDZ3le,214427,4,Dark Trap,Awful Things,,
0.6459999999999999,0.7909999999999999,1,-4.369,1,0.0336,0.0576,0.00402,0.132,0.285,148.032,audio_features,0o6yAx95gRy3yeCDvnhAao,spotify:track:0o6yAx95gRy3yeCDvnhAao,https://api.spotify.com/v1/tracks/0o6yAx95gRy3yeCDvnhAao,https://api.spotify.com/v1/audio-analysis/0o6yAx95gRy3yeCDvnhAao,157361,4,Dark Trap,"If You Were to Get What You Deserve, You Would Know What the Bottom of a Tire Tastes Like",,
0.763,0.7240000000000001,0,-4.761,1,0.0678,0.0643,0.0,0.0508,0.8740000000000001,139.942,audio_features,1ZCGnDNZoGK95miC4Lfkp5,spotify:track:1ZCGnDNZoGK95miC4Lfkp5,https://api.spotify.com/v1/tracks/1ZCGnDNZoGK95miC4Lfkp5,https://api.spotify.com/v1/audio-analysis/1ZCGnDNZoGK95miC4Lfkp5,120059,4,Dark Trap,Soul Doubt,,
0.84,0.802,11,-3.6639999999999997,0,0.0449,0.00566,0.00346,0.32899999999999996,0.575,147.942,audio_features,4y4m6PIm8uKhcPqwFbO0sC,spotify:track:4y4m6PIm8uKhcPqwFbO0sC,https://api.spotify.com/v1/tracks/4y4m6PIm8uKhcPqwFbO0sC,https://api.spotify.com/v1/audio-analysis/4y4m6PIm8uKhcPqwFbO0sC,137900,4,Dark Trap,"All That Glitters Is Not Gold, but It's Still Damn Beautiful",,
0.6890000000000001,0.768,8,-6.256,1,0.0661,0.00758,0.0,0.276,0.0975,139.947,audio_features,6sCEx08GanNTBCqsazxJjD,spotify:track:6sCEx08GanNTBCqsazxJjD,https://api.spotify.com/v1/tracks/6sCEx08GanNTBCqsazxJjD,https://api.spotify.com/v1/audio-analysis/6sCEx08GanNTBCqsazxJjD,130351,4,Dark Trap,I Will One Day Learn To Fly Into The Stars,,
0.745,0.679,2,-4.285,1,0.0414,0.0306,0.532,0.301,0.35,139.999,audio_features,2EangfW3gs9NKaMOSFo86S,spotify:track:2EangfW3gs9NKaMOSFo86S,https://api.spotify.com/v1/tracks/2EangfW3gs9NKaMOSFo86S,https://api.spotify.com/v1/audio-analysis/2EangfW3gs9NKaMOSFo86S,137195,4,Dark Trap,My Closet Is A Graveyard,,
0.693,0.685,7,-5.276,1,0.0592,0.122,0.0,0.113,0.325,201.90599999999998,audio_features,0JkLImaybz8gfwyyPpslVW,spotify:track:0JkLImaybz8gfwyyPpslVW,https://api.spotify.com/v1/tracks/0JkLImaybz8gfwyyPpslVW,https://api.spotify.com/v1/audio-analysis/0JkLImaybz8gfwyyPpslVW,152137,4,Dark Trap,CLYDE (I Hope At Least One Of My Ex-Girlfriends Hears This),,
0.626,0.603,5,-9.047,0,0.207,0.045,0.00022799999999999999,0.133,0.138,113.07799999999999,audio_features,6qqVvmMtIeEKR0ZWX5B6rW,spotify:track:6qqVvmMtIeEKR0ZWX5B6rW,https://api.spotify.com/v1/tracks/6qqVvmMtIeEKR0ZWX5B6rW,https://api.spotify.com/v1/audio-analysis/6qqVvmMtIeEKR0ZWX5B6rW,474157,4,Dark Trap,I No Longer Fear The Razor Guarding My Heel (IV),,
0.728,0.662,7,-8.341000000000001,1,0.0721,0.007520000000000001,0.0,0.441,0.146,134.90200000000002,audio_features,0muyqlnerINIqPQ3rTMAaI,spotify:track:0muyqlnerINIqPQ3rTMAaI,https://api.spotify.com/v1/tracks/0muyqlnerINIqPQ3rTMAaI,https://api.spotify.com/v1/audio-analysis/0muyqlnerINIqPQ3rTMAaI,145582,4,Dark Trap,WAR TIME ALL THE TIME,,
0.7090000000000001,0.53,7,-9.647,1,0.0904,0.0139,0.0007509999999999999,0.113,0.0659,116.085,audio_features,2G3hqr0137dip6uSLQNTnY,spotify:track:2G3hqr0137dip6uSLQNTnY,https://api.spotify.com/v1/tracks/2G3hqr0137dip6uSLQNTnY,https://api.spotify.com/v1/audio-analysis/2G3hqr0137dip6uSLQNTnY,149002,4,Dark Trap,BetterOffDead,,
0.713,0.47,9,-8.698,1,0.0864,0.606,1.3500000000000001e-05,0.306,0.0825,169.03599999999997,audio_features,5Kjz86OFAoN6D4kF1BTSEc,spotify:track:5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/tracks/5Kjz86OFAoN6D4kF1BTSEc,https://api.spotify.com/v1/audio-analysis/5Kjz86OFAoN6D4kF1BTSEc,187587,4,Dark Trap,Moon & Stars (feat. Maggie Lindemann),,
0.701,0.46399999999999997,5,-8.952,1,0.10099999999999999,0.773,0.755,0.11900000000000001,0.359,140.955,audio_features,60ABqMtWZFSWw1sxuzo8Pe,spotify:track:60ABqMtWZFSWw1sxuzo8Pe,https://api.spotify.com/v1/tracks/60ABqMtWZFSWw1sxuzo8Pe,https://api.spotify.com/v1/audio-analysis/60ABqMtWZFSWw1sxuzo8Pe,127080,4,Dark Trap,Pikachu,,
0.7879999999999999,0.31,1,-14.464,1,0.22899999999999998,0.26,0.0283,0.0923,0.6509999999999999,150.026,audio_features,6tmGn6eceVZPlPw1iFCou7,spotify:track:6tmGn6eceVZPlPw1iFCou7,https://api.spotify.com/v1/tracks/6tmGn6eceVZPlPw1iFCou7,https://api.spotify.com/v1/audio-analysis/6tmGn6eceVZPlPw1iFCou7,128216,4,Dark Trap,Finesse,,
0.642,0.556,10,-9.31,0,0.0989,0.0314,0.004379999999999999,0.0734,0.0671,157.476,audio_features,5ZSx8uBPD30XosprTCSHXs,spotify:track:5ZSx8uBPD30XosprTCSHXs,https://api.spotify.com/v1/tracks/5ZSx8uBPD30XosprTCSHXs,https://api.spotify.com/v1/audio-analysis/5ZSx8uBPD30XosprTCSHXs,188389,3,Dark Trap,Trees of the Valley,,
0.741,0.782,2,-6.52,0,0.0282,0.6990000000000001,2.35e-06,0.222,0.32799999999999996,111.005,audio_features,3OEnY5jdjIZcvl4zMG5DDj,spotify:track:3OEnY5jdjIZcvl4zMG5DDj,https://api.spotify.com/v1/tracks/3OEnY5jdjIZcvl4zMG5DDj,https://api.spotify.com/v1/audio-analysis/3OEnY5jdjIZcvl4zMG5DDj,157855,4,Dark Trap,I'm Okay,,
0.7,0.764,1,-12.29,0,0.306,0.382,0.0341,0.0991,0.456,190.06,audio_features,6FxKi0jjol5jGHwB6gKsIf,spotify:track:6FxKi0jjol5jGHwB6gKsIf,https://api.spotify.com/v1/tracks/6FxKi0jjol5jGHwB6gKsIf,https://api.spotify.com/v1/audio-analysis/6FxKi0jjol5jGHwB6gKsIf,128888,4,Dark Trap,Dead,,
0.836,0.314,3,-13.037,0,0.374,0.0851,0.000663,0.11699999999999999,0.259,153.938,audio_features,5jePnaNKWIp5AZKSWH7vT0,spotify:track:5jePnaNKWIp5AZKSWH7vT0,https://api.spotify.com/v1/tracks/5jePnaNKWIp5AZKSWH7vT0,https://api.spotify.com/v1/audio-analysis/5jePnaNKWIp5AZKSWH7vT0,148454,4,Dark Trap,Sorrow,,
0.525,0.6509999999999999,8,-9.845,0,0.0551,0.14400000000000002,0.0018100000000000002,0.107,0.32299999999999995,163.90900000000002,audio_features,0RmA4aqXxeznvEHLxVTfVg,spotify:track:0RmA4aqXxeznvEHLxVTfVg,https://api.spotify.com/v1/tracks/0RmA4aqXxeznvEHLxVTfVg,https://api.spotify.com/v1/audio-analysis/0RmA4aqXxeznvEHLxVTfVg,152268,4,Dark Trap,cursed,,
0.742,0.6559999999999999,0,-4.756,0,0.078,0.0563,0.0,0.447,0.733,154.034,audio_features,79bRKSHvXihtxJGOf2zgf6,spotify:track:79bRKSHvXihtxJGOf2zgf6,https://api.spotify.com/v1/tracks/79bRKSHvXihtxJGOf2zgf6,https://api.spotify.com/v1/audio-analysis/79bRKSHvXihtxJGOf2zgf6,162078,4,Dark Trap,Sore Loser,,
0.726,0.37,8,-9.555,1,0.12,0.804,0.00624,0.10800000000000001,0.273,133.952,audio_features,7M6wUOOqbg1P3AxYPXsL9W,spotify:track:7M6wUOOqbg1P3AxYPXsL9W,https://api.spotify.com/v1/tracks/7M6wUOOqbg1P3AxYPXsL9W,https://api.spotify.com/v1/audio-analysis/7M6wUOOqbg1P3AxYPXsL9W,188060,4,Dark Trap,Tutorial on How to Smile,,
